id,name,set
1711,Coal Golem,DK
1732,Curse Artifact,DK
1748,Dance of Many,DK
1820,Dark Heart of the Wood,DK
1712,Dark Sphere,DK
1749,Deep Water,DK
1713,Diabolic Machine,DK
1750,Drowned,DK
1805,Dust to Dust,DK
1733,Eater of the Dead,DK
1751,Electric Eel,DK
1766,Elves of Deep Shadow,DK
1752,Erosion,DK
1787,Eternal Flame,DK
1806,Exorcist,DK
1807,Fasting,DK
1714,Fellwar Stone,DK
1808,Festival,DK
1809,Fire and Brimstone,DK
1788,Fire Drake,DK
1789,Fissure,DK
1753,Flood,DK
1715,Fountain of Youth,DK
1734,Frankenstein's Monster,DK
1767,Gaea's Touch,DK
1754,Ghost Ship,DK
1755,Giant Shark,DK
1790,Goblin Caves,DK
1791,Goblin Digging Team,DK
1792,Goblin Hero,DK
1793,Goblin Rock Sled,DK
1794,Goblin Shrine,DK
1795,Goblin Wizard,DK
1796,Goblins of the Flarg,DK
1735,Grave Robbers,DK
1768,Hidden Path,DK
1810,Holy Light,DK
1797,Inferno,DK
1736,Inquisition,DK
1811,Knights of Thorn,DK
1769,Land Leeches,DK
1756,Leviathan,DK
1716,Living Armor,DK
1770,Lurker,DK
1798,Mana Clash,DK
1757,Mana Vortex,DK
1737,Marsh Gas,DK
1821,Marsh Goblins,DK
1771,Marsh Viper,DK
1812,Martyr's Cry,DK
1824,Maze of Ith,DK
1758,Merfolk Assassin,DK
1759,Mind Bomb,DK
1813,Miracle Worker,DK
1814,Morale,DK
1738,Murk Dwellers,DK
1739,Nameless Race,DK
1717,Necropolis,DK
1772,Niall Silvain,DK
1799,Orc General,DK
1773,People of the Woods,DK
1815,Pikemen,DK
1816,Preacher,DK
1760,Psychic Allergy,DK
1740,Rag Man,DK
1718,Reflecting Mirror,DK
1761,Riptide,DK
1719,Runesword,DK
1825,Safe Haven,DK
1774,Savaen Elves,DK
1720,Scarecrow,DK
1775,Scarwood Bandits,DK
1822,Scarwood Goblins,DK
1776,Scarwood Hag,DK
1777,Scavenger Folk,DK
1741,Season of the Witch,DK
1800,Sisters of the Flame,DK
1721,Skull of Orm,DK
1826,Sorrow's Path,DK
1778,Spitting Slug,DK
1817,Squire,DK
1722,Standing Stones,DK
1723,Stone Calendar,DK
1762,Sunken City,DK
1763,Tangle Kelp,DK
1742,The Fallen,DK
1818,Tivadar's Crusade,DK
1724,Tormod's Crypt,DK
1725,Tower of Coireall,DK
1779,Tracker,DK
1743,Uncle Istvan,DK
1780,Venom,DK
1726,Wand of Ith,DK
1727,War Barge,DK
1764,Water Wurm,DK
1781,Whippoorwill,DK
1819,Witch Hunter,DK
1744,Word of Binding,DK
1745,Worms of the Earth,DK
1782,Wormwood Treefolk,DK
373661,Abhorrent Overlord,THS
373712,Agent of Horizons,THS
373543,Agent of the Fates,THS
373578,Akroan Crusader,THS
373590,Akroan Hoplite,THS
373550,Akroan Horse,THS
373530,Anax and Cymede,THS
373604,Anger of the Gods,THS
373584,Annul,THS
373671,"Anthousa, Setessan Hero",THS
373677,Anvilwrought Raptor,THS
373715,Aqueous Form,THS
373740,Arbor Colossus,THS
373585,Arena Athlete,THS
373742,Artisan of Forms,THS
373506,Artisan's Sorrow,THS
373689,Ashen Rider,THS
373500,"Ashiok, Nightmare Weaver",THS
373631,Asphodel Wanderer,THS
373720,Baleful Eidolon,THS
373612,Battlewise Hoplite,THS
373627,Battlewise Valor,THS
373583,Benthic Giant,THS
373544,Bident of Thassa,THS
373638,Blood-Toll Harpy,THS
373642,Boon of Erebos,THS
373509,Boon Satyr,THS
373659,Borderland Minotaur,THS
373714,Boulderfall,THS
373603,Bow of Nylea,THS
373636,Breaching Hippocamp,THS
373730,Bronze Sable,THS
373620,Burnished Hart,THS
373684,Cavalry Pegasus,THS
373726,Cavern Lampad,THS
373503,Celestial Archon,THS
373594,Centaur Battlemaster,THS
373521,Chained to the Rocks,THS
373561,Chosen by Heliod,THS
373621,Chronicler of Heroes,THS
373707,Coastline Chimera,THS
373555,Colossus of Akros,THS
373656,Commune with the Gods,THS
373513,Coordinated Assault,THS
373588,Crackling Triton,THS
373542,Curse of the Swine,THS
373660,Cutthroat Maneuver,THS
373504,Dark Betrayal,THS
373525,Dauntless Onslaught,THS
373664,Daxos of Meletis,THS
373593,Deathbellow Raider,THS
373577,Decorated Griffin,THS
373623,Defend the Hearth,THS
373537,Demolish,THS
373678,Destructive Revelry,THS
373520,Disciple of Phenax,THS
373557,Dissolve,THS
373648,Divine Verdict,THS
373634,Dragon Mantle,THS
373649,"Elspeth, Sun's Champion",THS
373597,Ember Swallower,THS
373724,Ephara's Warden,THS
373589,"Erebos, God of the Dead",THS
373745,Erebos's Emissary,THS
373641,Evangel of Heliod,THS
373606,Fabled Hero,THS
373576,Fade into Antiquity,THS
373511,Fanatic of Mogis,THS
373686,Fate Foretold,THS
373596,Favored Hoplite,THS
373674,Felhide Minotaur,THS
373703,Feral Invocation,THS
373552,Firedrinker Satyr,THS
373514,Flamecast Wheel,THS
373705,Flamespeaker Adept,THS
373562,Fleecemane Lion,THS
373501,Fleetfeather Sandals,THS
373528,Fleshmad Steed,THS
373625,Forest,THS
373682,Gainsay,THS
373566,Gift of Immortality,THS
373691,Glare of Heresy,THS
373516,Gods Willing,THS
373645,Gray Merchant of Asphodel,THS
373519,Griptide,THS
373605,Guardians of Meletis,THS
373587,Hammer of Purphoros,THS
373524,"Heliod, God of the Sun",THS
373729,Heliod's Emissary,THS
373575,Hero's Downfall,THS
373616,Hopeful Eidolon,THS
373738,Horizon Chimera,THS
373628,Horizon Scholar,THS
373708,Hundred-Handed One,THS
373668,Hunt the Hunter,THS
373673,Hythonia the Cruel,THS
373545,Ill-Tempered Cyclops,THS
373670,Insatiable Harpy,THS
373595,Island,THS
373538,Karametra's Acolyte,THS
373548,Keepsake Gorgon,THS
373710,Kragma Warcaller,THS
373586,Labyrinth Champion,THS
373599,Lagonna-Band Elder,THS
373610,Lash of the Whip,THS
373680,Last Breath,THS
373523,Leafcrown Dryad,THS
373600,Leonin Snarecaster,THS
373651,Lightning Strike,THS
373731,Loathsome Catoblepas,THS
373629,Lost in a Labyrinth,THS
373704,Magma Jet,THS
373579,March of the Returned,THS
373536,Master of Waves,THS
373675,Medomai the Ageless,THS
373741,Meletis Charlatan,THS
373699,Messenger's Speed,THS
373698,Minotaur Skullcleaver,THS
373727,Mistcutter Hydra,THS
373658,Mnemonic Wall,THS
373565,Mogis's Marauder,THS
373746,Mountain,THS
373694,Nemesis of Mortals,THS
373650,Nessian Asp,THS
373581,Nessian Courser,THS
373564,Nighthowler,THS
373719,Nimbus Naiad,THS
373713,"Nykthos, Shrine to Nyx",THS
373559,"Nylea, God of the Hunt",THS
373498,Nylea's Disciple,THS
373510,Nylea's Emissary,THS
373580,Nylea's Presence,THS
373733,Observant Alseid,THS
373693,Omenspeaker,THS
373611,Opaline Unicorn,THS
373646,Ordeal of Erebos,THS
373619,Ordeal of Heliod,THS
373553,Ordeal of Nylea,THS
373647,Ordeal of Purphoros,THS
373696,Ordeal of Thassa,THS
373507,Peak Eruption,THS
373592,Phalanx Leader,THS
373722,Pharika's Cure,THS
373569,Pharika's Mender,THS
373657,Pheres-Band Centaurs,THS
373533,Plains,THS
373716,Polis Crusher,THS
373549,"Polukranos, World Eater",THS
373667,Portent of Betrayal,THS
373643,Prescient Chimera,THS
373614,Priest of Iroas,THS
373617,Prognostic Sphinx,THS
373635,Prophet of Kruphix,THS
373626,Prowler's Helm,THS
373695,Psychic Intrusion,THS
373556,"Purphoros, God of the Forge",THS
373505,Purphoros's Emissary,THS
373669,Pyxis of Pandemonium,THS
373663,Rage of Purphoros,THS
373672,Rageblood Shaman,THS
373739,Ray of Dissolution,THS
373725,Read the Bones,THS
373570,Reaper of the Wilds,THS
373532,Rescue from the Underworld,THS
373644,Returned Centaur,THS
373508,Returned Phalanx,THS
373601,Reverent Hunter,THS
373744,Satyr Hedonist,THS
373728,Satyr Piper,THS
373737,Satyr Rambler,THS
373602,Savage Surge,THS
373692,Scholar of Athreos,THS
373652,Scourgemark,THS
373517,Sea God's Revenge,THS
373653,Sealock Monster,THS
373718,Sedge Scorpion,THS
373697,Sentry of the Underworld,THS
373515,Setessan Battle Priest,THS
373574,Setessan Griffin,THS
373637,Shipbreaker Kraken,THS
373702,Shipwreck Singer,THS
373676,Shredding Winds,THS
373573,Silent Artisan,THS
373598,Sip of Hemlock,THS
373529,Soldier of the Pantheon,THS
373618,Spark Jolt,THS
373717,Spear of Heliod,THS
373732,Spearpoint Oread,THS
373554,Spellheart Chimera,THS
373591,Staunch-Hearted Warrior,THS
373539,Steam Augury,THS
373687,Stoneshock Giant,THS
373679,Stormbreath Dragon,THS
373721,Stymied Hopes,THS
373567,Swamp,THS
373701,Swan Song,THS
373624,Sylvan Caryatid,THS
373711,Temple of Abandon,THS
373734,Temple of Deceit,THS
373571,Temple of Mystery,THS
373522,Temple of Silence,THS
373560,Temple of Triumph,THS
373535,"Thassa, God of the Sea",THS
373662,Thassa's Bounty,THS
373735,Thassa's Emissary,THS
373632,Thoughtseize,THS
373633,Time to Feed,THS
373630,Titan of Eternal Fire,THS
373607,Titan's Strength,THS
373541,Tormented Hero,THS
373690,Traveler's Amulet,THS
373512,Traveling Philosopher,THS
373685,Triad of Fates,THS
373531,Triton Fortune Hunter,THS
373551,Triton Shorethief,THS
373639,Triton Tactics,THS
373540,Two-Headed Cerberus,THS
373665,"Tymaret, the Murder King",THS
373666,Underworld Cerberus,THS
373743,Unknown Shores,THS
373640,Vanquish the Foul,THS
373547,Vaporkin,THS
373499,Viper's Kiss,THS
373527,Voyage's End,THS
373518,Voyaging Satyr,THS
373655,Vulpine Goliath,THS
373613,Warriors' Lesson,THS
373534,Wavecrash Triton,THS
373709,Whip of Erebos,THS
373526,Wild Celebrants,THS
373563,Wingsteed Rider,THS
373622,Witches' Eye,THS
373502,"Xenagos, the Reveler",THS
373572,Yoked Ox,THS
476457,Acolyte of Affliction,THB
476334,Agonizing Remorse,THB
476293,"Alirios, Enraptured",THB
476458,Allure of the Unknown,THB
476252,Alseid of Life's Bounty,THB
476482,Altar of the Pantheon,THB
476376,"Anax, Hardened in the Forge",THB
476335,"Aphemia, the Cacophony",THB
476416,Arasta of the Endless Web,THB
476253,Archon of Falling Stars,THB
476254,Archon of Sun's Grace,THB
476377,Arena Trickster,THB
476459,"Ashiok, Nightmare Muse",THB
479171,"Ashiok, Sculptor of Fears",THB
476294,Ashiok's Erasure,THB
479174,Ashiok's Forerunner,THB
476336,Aspect of Lamprey,THB
476378,Aspect of Manticore,THB
479156,"Athreos, Shroud-Veiled",THB
476460,"Atris, Oracle of Half-Truths",THB
476255,Banishing Light,THB
476337,Blight-Breath Catoblepas,THB
476379,Blood Aspirant,THB
476295,Brine Giant,THB
476483,Bronze Sword,THB
476461,Bronzehide Lion,THB
476462,"Calix, Destiny's Hand",THB
476296,"Callaphe, Beloved of the Sea",THB
476257,Captivating Unicorn,THB
476380,Careless Celebrant,THB
476297,Chain to Memory,THB
476418,Chainweb Aracnir,THB
476338,Cling to Dust,THB
476258,Commanding Presence,THB
476463,"Dalakos, Crafter of Wonders",THB
476259,Dawn Evangel,THB
476260,"Daxos, Blessed by the Sun",THB
476261,Daybreak Chimera,THB
479052,Deathbellow War Cry,THB
479050,Demon of Loathing,THB
476298,Deny the Divine,THB
476419,Destiny Spinner,THB
476464,Devourer of Memory,THB
476339,Discordant Piper,THB
476340,Drag to the Underworld,THB
476262,Dreadful Apathy,THB
476465,Dream Trawler,THB
476381,Dreamshaper Shaman,THB
476382,Dreamstalker Manticore,THB
476420,Dryad of the Ilysian Grove,THB
476341,Eat to Extinction,THB
479168,Eidolon of Inspiration,THB
476263,Eidolon of Obstruction,THB
476299,Eidolon of Philosophy,THB
476300,Elite Instructor,THB
476264,Elspeth Conquers Death,THB
476265,"Elspeth, Sun's Nemesis",THB
479167,"Elspeth, Undaunted Hero",THB
479169,Elspeth's Devotee,THB
476342,Elspeth's Nightmare,THB
476343,Enemy of Enlightenment,THB
476466,Enigmatic Incarnation,THB
476484,Entrancing Lyre,THB
476344,"Erebos, Bleak-Hearted",THB
476345,Erebos's Intervention,THB
476383,Escape Velocity,THB
476467,Eutropia the Twice-Favored,THB
476384,Fateful End,THB
476266,Favored of Iroas,THB
476493,Field of Ruin,THB
476346,Final Death,THB
476385,Final Flare,THB
476267,Flicker of Fate,THB
476386,Flummoxed Cyclops,THB
479183,Forest,THB
476347,Fruit of Tizerus,THB
476348,Funeral Rites,THB
476387,Furious Rise,THB
476468,Gallia of the Endless Dance,THB
476422,Gift of Strength,THB
476301,Glimpse of Freedom,THB
476268,Glory Bearers,THB
479046,Grasping Giant,THB
476349,Gravebreaker Lamia,THB
476350,Gray Merchant of Asphodel,THB
476351,Grim Physician,THB
476469,Haktos the Unscarred,THB
476352,Hateful Eidolon,THB
476269,"Heliod, Sun-Crowned",THB
476270,Heliod's Intervention,THB
476271,Heliod's Pilgrim,THB
476272,Heliod's Punishment,THB
476388,Hero of the Games,THB
476470,Hero of the Nyxborn,THB
476273,Hero of the Pride,THB
476274,Hero of the Winds,THB
476389,Heroes of the Revel,THB
476423,Hydra's Growth,THB
476424,Hyrax Tower Scout,THB
476302,Ichthyomorphosis,THB
476275,Idyllic Tutor,THB
476425,Ilysian Caryatid,THB
476390,Impending Doom,THB
476391,Incendiary Oracle,THB
476276,Indomitable Will,THB
476353,Inevitable End,THB
476392,Infuriate,THB
476426,Inspire Awe,THB
476393,Iroas's Blessing,THB
479054,Ironscale Hydra,THB
476394,Irreverent Revelers,THB
479177,Island,THB
476277,Karametra's Blessing,THB
476303,Kiora Bests the Sea God,THB
476471,"Klothys, God of Destiny",THB
476427,Klothys's Design,THB
476472,"Kroxa, Titan of Death's Hunger",THB
476473,"Kunoros, Hound of Athreos",THB
476494,Labyrinth of Skophos,THB
476278,Lagonna-Band Storyteller,THB
476354,Lampad of Death's Vigil,THB
476279,Leonin of the Lost Pride,THB
476428,Loathsome Chimera,THB
476429,Mantle of the Wolf,THB
476304,Medomai's Prophecy,THB
476305,Memory Drain,THB
479173,Mindwrack Harpy,THB
476355,Minion's Return,THB
476356,Mire Triton,THB
476357,Mire's Grasp,THB
476485,Mirror Shield,THB
476474,Mischievous Chimera,THB
476358,Mogis's Favor,THB
476430,Moss Viper,THB
479181,Mountain,THB
476431,Mystic Repeal,THB
476306,Nadir Kraken,THB
476307,Naiad of Hidden Coves,THB
476432,Nessian Boar,THB
476433,Nessian Hornbeetle,THB
476434,Nessian Wanderer,THB
476435,Nexus Wardens,THB
476359,Nightmare Shepherd,THB
476436,"Nylea, Keen-Eyed",THB
476437,Nylea's Forerunner,THB
476438,Nylea's Huntmaster,THB
476439,Nylea's Intervention,THB
476440,Nyx Herald,THB
476486,Nyx Lotus,THB
476441,Nyxbloom Ancient,THB
476395,Nyxborn Brute,THB
476442,Nyxborn Colossus,THB
476280,Nyxborn Courser,THB
476360,Nyxborn Marauder,THB
476308,Nyxborn Seaguard,THB
476361,Omen of the Dead,THB
476396,Omen of the Forge,THB
476443,Omen of the Hunt,THB
476309,Omen of the Sea,THB
476281,Omen of the Sun,THB
476310,One with the Stars,THB
476397,Oread of Mountain's Blaze,THB
476398,Ox of Agonas,THB
476282,Phalanx Tactics,THB
476362,Pharika's Libation,THB
476363,Pharika's Spawn,THB
476444,Pheres-Band Brawler,THB
476399,Phoenix of Ash,THB
476283,Pious Wayfarer,THB
479175,Plains,THB
476445,Plummet,THB
476475,"Polukranos, Unchained",THB
476400,Portent of Betrayal,THB
476311,Protean Thaumaturge,THB
476401,"Purphoros, Bronze-Blooded",THB
476402,Purphoros's Intervention,THB
476364,Rage-Scarred Berserker,THB
476446,Relentless Pursuit,THB
476447,"Renata, Called to the Hunt",THB
476448,Return to Nature,THB
476284,Reverent Hoplite,THB
476285,Revoke Existence,THB
476312,Riptide Turtle,THB
476476,Rise to Glory,THB
476286,Rumbling Sentry,THB
476313,Sage of Mysteries,THB
476403,Satyr's Cunning,THB
476365,Scavenging Harpy,THB
476314,Sea God's Scorn,THB
476287,Sentinel's Eyes,THB
479049,Serpent of Yawning Depths,THB
476449,Setessan Champion,THB
476450,Setessan Petitioner,THB
476451,Setessan Skirmisher,THB
476452,Setessan Training,THB
476487,Shadowspear,THB
476288,Shatter the Sky,THB
476315,Shimmerwing Chimera,THB
476316,Shoal Kraken,THB
476477,"Siona, Captain of the Pyleas",THB
476453,Skola Grovedancer,THB
476404,Skophos Maze-Warden,THB
476405,Skophos Warleader,THB
476478,Slaughter-Priest of Mogis,THB
476317,Sleep of the Dead,THB
476488,Soul-Guide Lantern,THB
476366,Soulreaper of Mogis,THB
479048,Sphinx Mindbreaker,THB
476479,Staggering Insight,THB
476406,Stampede Rider,THB
476318,Starlit Mantle,THB
476319,Stern Dismissal,THB
476320,Stinging Lionfish,THB
476407,Storm Herald,THB
476408,Storm's Wrath,THB
479170,Sunlit Hoplite,THB
476289,Sunmane Pegasus,THB
479179,Swamp,THB
476321,Sweet Oblivion,THB
479172,Swimmer in Nightmares,THB
476290,"Taranika, Akroan Veteran",THB
476409,Tectonic Giant,THB
476495,Temple of Abandon,THB
476496,Temple of Deceit,THB
476497,Temple of Enlightenment,THB
476498,Temple of Malice,THB
476499,Temple of Plenty,THB
476367,Temple Thief,THB
479053,Terror of Mount Velus,THB
476322,"Thassa, Deep-Dwelling",THB
476323,Thassa's Intervention,THB
476324,Thassa's Oracle,THB
476489,Thaumaturge's Familiar,THB
476375,The Akroan War,THB
476417,The Binding of the Titans,THB
476256,The Birth of Meletis,THB
476421,The First Iroan Games,THB
476411,The Triumph of Anax,THB
476325,Thirst for Meaning,THB
476326,Threnody Singer,THB
476410,Thrill of Possibility,THB
476327,"Thryx, the Sudden Storm",THB
476490,Thundering Chariot,THB
476328,Towering-Wave Mystic,THB
476291,Transcendent Envoy,THB
476491,Traveler's Amulet,THB
476368,Treacherous Blessing,THB
479055,Treeshaker Chimera,THB
476329,Triton Waverider,THB
476292,Triumphant Surge,THB
476369,Tymaret Calls the Dead,THB
476370,"Tymaret, Chosen from Death",THB
476412,Underworld Breach,THB
476371,Underworld Charger,THB
476372,Underworld Dreams,THB
476413,Underworld Fires,THB
476414,Underworld Rage-Hound,THB
479051,Underworld Sentinel,THB
476500,Unknown Shores,THB
476480,"Uro, Titan of Nature's Wrath",THB
476373,Venomous Hierophant,THB
476330,Vexing Gull,THB
479047,Victory's Envoy,THB
476454,Voracious Typhon,THB
476455,Warbriar Blessing,THB
476481,Warden of the Chained,THB
476331,Wavebreak Hippocamp,THB
476332,Whirlwind Denial,THB
476492,Wings of Hubris,THB
476333,Witness of Tomorrows,THB
476374,Woe Strider,THB
476456,Wolfwillow Haven,THB
476415,Wrap in Flames,THB
472963,Acclaimed Contender,ELD
476042,"Alela, Artful Provocateur",ELD
472964,All That Glitters,ELD
473061,Order of Midnight // Alter Fate,ELD
473000,Animating Faerie // Bring to Life,ELD
476049,Arcane Signet,ELD
473168,Arcanist's Owl,ELD
472965,Archon of Absolution,ELD
472966,Ardenvale Paladin,ELD
472967,Ardenvale Tactician // Dizzying Swoop,ELD
473037,"Ayara, First of Locthwain",ELD
473038,Bake into a Pie,ELD
476043,Banish into Fable,ELD
473074,Barge In,ELD
473039,Barrow Witches,ELD
472968,Bartered Cow,ELD
473084,Embereth Shieldbreaker // Battle Display,ELD
473111,Beanstalk Giant // Fertile Footsteps,ELD
473040,Belle of the Brawl,ELD
472969,Beloved Princess,ELD
473041,Blacklance Paragon,ELD
473075,Bloodhaze Wolverine,ELD
473076,Blow Your House Down,ELD
473042,Bog Naughty,ELD
473077,Bonecrusher Giant // Stomp,ELD
473099,Rimrock Knight // Boulder Rush,ELD
475929,Bramblefort Fink,ELD
473001,Brazen Borrower // Petty Theft,ELD
473078,Brimstone Trebuchet,ELD
473174,Oakhame Ranger // Bring Back,ELD
473079,Burning-Yard Trainer,ELD
472988,Realm-Cloaked Giant // Cast Off,ELD
473200,Castle Ardenvale,ELD
473201,Castle Embereth,ELD
473202,Castle Garenbrig,ELD
473203,Castle Locthwain,ELD
473204,Castle Vantress,ELD
473043,Cauldron Familiar,ELD
473045,Cauldron's Gift,ELD
473002,Charmed Sleep,ELD
472970,Charming Prince,ELD
476037,Chittering Witch,ELD
472976,Giant Killer // Chop Down,ELD
476044,"Chulane, Teller of Tales",ELD
473046,Clackbridge Troll,ELD
473080,Claim the Firstborn,ELD
473178,Clockwork Servant,ELD
476051,Command Tower,ELD
473003,Corridor Monitor,ELD
473169,Covetous Urge,ELD
473179,Crashing Drawbridge,ELD
473081,Crystal Slipper,ELD
473112,Curious Pair // Treats to Share,ELD
473067,Smitten Swordmaster // Curry Favor,ELD
473148,Dance of the Manse,ELD
472972,Deafening Silence,ELD
473170,Deathless Knight,ELD
473004,Didn't Say Please,ELD
473149,Doom Foretold,ELD
473150,Drown in the Loch,ELD
473205,Dwarven Mine,ELD
473113,Edgewall Innkeeper,ELD
473171,Elite Headhunter,ELD
473082,Embercleave,ELD
473083,Embereth Paladin,ELD
476039,Embereth Skyblazer,ELD
473005,"Emry, Lurker of the Loch",ELD
473180,Enchanted Carriage,ELD
473047,Epic Downfall,ELD
473151,Escape to the Wilds,ELD
473048,Eye Collector,ELD
473206,Fabled Passage,ELD
473006,Fae of Wishes // Granted,ELD
473152,Faeburrow Elder,ELD
476034,Faerie Formation,ELD
472973,Faerie Guidemother // Gift of the Fae,ELD
473007,Faerie Vandal,ELD
473114,Feasting Troll King,ELD
473115,Fell the Pheasant,ELD
473085,Ferocity of the Wilds,ELD
473086,Fervent Champion,ELD
473049,Festive Funeral,ELD
473116,Fierce Witchstalker,ELD
473172,Fireborn Knight,ELD
473087,Fires of Invention,ELD
473117,Flaxen Intruder // Welcome Home,ELD
473088,Fling,ELD
472974,Flutterfox,ELD
473008,Folio of Fancies,ELD
473050,Foreboding Fruit,ELD
473229,Forest,ELD
473051,Forever Young,ELD
472975,Fortifying Provisions,ELD
473052,Foulmire Knight // Profane Insight,ELD
473009,Frogify,ELD
473010,"Gadwick, the Wizened",ELD
473118,Garenbrig Carver // Shield's Might,ELD
473119,Garenbrig Paladin,ELD
473120,Garenbrig Squire,ELD
475923,Garrison Griffin,ELD
473153,"Garruk, Cursed Huntsman",ELD
473121,Giant Opportunity,ELD
473053,Giant's Skewer,ELD
473122,Gilded Goose,ELD
473207,Gingerbread Cabin,ELD
473181,Gingerbrute,ELD
472977,Glass Casket,ELD
476045,Gluttonous Troll,ELD
473182,Golden Egg,ELD
473154,"Grumgully, the Generous",ELD
473093,Merchant of the Vale // Haggle,ELD
472978,Happily Ever After,ELD
472979,Harmonious Archon,ELD
473064,Reaper of Night // Harvest Fear,ELD
473127,Lovestruck Beast // Heart's Desire,ELD
473183,Henge Walker,ELD
473184,Heraldic Banner,ELD
472980,Hushbringer,ELD
473011,Hypnotic Sprite // Mesmeric Glare,ELD
473208,Idyllic Grange,ELD
473155,Improbable Alliance,ELD
473185,Inquisitive Puppet,ELD
473124,Insatiable Appetite,ELD
473156,Inspiring Veteran,ELD
473012,Into the Story,ELD
473089,Irencrag Feat,ELD
473090,Irencrag Pyromancer,ELD
473217,Island,ELD
473091,Joust,ELD
473186,Jousting Dummy,ELD
473125,Keeper of Fables,ELD
476052,"Kenrith, the Returned King",ELD
473126,Kenrith's Transformation,ELD
472981,Knight of the Keep,ELD
476046,Knights' Charge,ELD
476047,"Korvold, Fae-Cursed King",ELD
473054,Lash of Thorns,ELD
472982,"Linden, the Steadfast Queen",ELD
473173,Loch Dragon,ELD
473157,Lochmere Serpent,ELD
473187,Locthwain Gargoyle,ELD
473055,Locthwain Paladin,ELD
472983,Lonesome Unicorn // Rider in Need,ELD
473056,Lost Legion,ELD
473188,Lucky Clover,ELD
476032,Mace of the Valiant,ELD
473092,Mad Ratter,ELD
473057,Malevolent Noble,ELD
473014,Mantle of Tides,ELD
473158,Maraleaf Pixie,ELD
473128,Maraleaf Rider,ELD
473058,Memory Theft,ELD
473015,Merfolk Secretkeeper // Venture Deeper,ELD
473016,Midnight Clock,ELD
473017,Mirrormade,ELD
473018,Mistford River Turtle,ELD
473019,Moonlit Scavengers,ELD
473225,Mountain,ELD
473059,Murderous Rider // Swift End,ELD
472984,Mysterious Pathlighter,ELD
473209,Mystic Sanctuary,ELD
473020,Mystical Dispute,ELD
473142,Tuinvale Treefolk // Oaken Boon,ELD
473129,Oakhame Adversary,ELD
473060,Oathsworn Knight,ELD
473094,Ogre Errant,ELD
475927,"Oko, the Trickster",ELD
473159,"Oko, Thief of Crowns",ELD
475928,Oko's Accomplices,ELD
475930,Oko's Hospitality,ELD
472993,Silverflame Squire // On Alert,ELD
473130,Once and Future,ELD
473131,Once Upon a Time,ELD
473095,Opportunistic Dragon,ELD
473021,Opt,ELD
472985,Outflank,ELD
473160,Outlaws' Merriment,ELD
473132,Outmuscle,ELD
473022,Overwhelmed Apprentice,ELD
473062,Piper of the Swarm,ELD
473213,Plains,ELD
472986,Prized Griffin,ELD
473189,Prophet of the Peak,ELD
473023,Queen of Ice // Rage of Winter,ELD
473133,Questing Beast,ELD
473096,Raging Redcap,ELD
472987,Rally for the Throne,ELD
473175,Rampart Smasher,ELD
473063,"Rankle, Master of Pranks",ELD
473065,Reave Soul,ELD
473097,Redcap Melee,ELD
473098,Redcap Raiders,ELD
473176,Resolute Rider,ELD
473134,Return of the Wildspeaker,ELD
473135,Return to Nature,ELD
473066,Revenge of Ravens,ELD
472989,Righteousness,ELD
473100,Robber of the Rich,ELD
473136,Rosethorn Acolyte // Seasonal Ritual,ELD
473137,Rosethorn Halberd,ELD
473190,Roving Keep,ELD
475922,"Rowan, Fearless Sparkmage",ELD
475924,Rowan's Battleguard,ELD
475925,Rowan's Stalwarts,ELD
473024,Run Away Together,ELD
473025,Sage of the Falls,ELD
473162,Savvy Hunter,ELD
473191,Scalding Cauldron,ELD
473101,Scorching Dragonfire,ELD
473102,Searing Barrage,ELD
473103,Seven Dwarves,ELD
473192,Shambling Suit,ELD
472990,Shepherd of the Flock // Usher to Safety,ELD
476035,Shimmer Dragon,ELD
473163,Shinechaser,ELD
472991,Shining Armor,ELD
473193,Signpost Scarecrow,ELD
472992,Silverflame Ritual,ELD
476033,Silverwing Squadron,ELD
473104,Skullknocker Ogre,ELD
473105,Slaying Fire,ELD
473026,So Tiny,ELD
473194,Sorcerer's Broom,ELD
473195,Sorcerous Spyglass,ELD
473068,Specter's Shriek,ELD
473196,Spinning Wheel,ELD
473138,Sporecap Spider,ELD
476040,Steelbane Hydra,ELD
473164,Steelclaw Lance,ELD
473027,Steelgaze Griffin,ELD
473028,Stolen by the Fae,ELD
473197,Stonecoil Serpent,ELD
473165,Stormfist Crusader,ELD
473106,Sundering Stroke,ELD
473221,Swamp,ELD
472994,"Syr Alin, the Lion's Claw",ELD
473107,"Syr Carah, the Bold",ELD
473029,"Syr Elenora, the Discerning",ELD
473139,"Syr Faren, the Hengehammer",ELD
476048,"Syr Gwyn, Hero of Ashvale",ELD
473069,"Syr Konrad, the Grim",ELD
473140,Tall as a Beanstalk,ELD
476038,Taste of Death,ELD
473070,Tempting Witch,ELD
473044,The Cauldron of Eternity,ELD
472971,The Circle of Loyalty,ELD
473123,The Great Henge,ELD
473013,The Magic Mirror,ELD
473161,The Royal Scions,ELD
476041,Thorn Mammoth,ELD
475931,Thornwood Falls,ELD
473108,Thrill of Possibility,ELD
473177,Thunderous Snapper,ELD
476050,Tome of Legends,ELD
473030,Tome Raider,ELD
473109,"Torbran, Thane of Red Fell",ELD
473210,Tournament Grounds,ELD
473141,Trail of Crumbs,ELD
472995,Trapped in the Tower,ELD
472996,True Love's Kiss,ELD
